J012,2023-07-08 02:35:08.008027,10.20.30.121,Vehicle-entry,63_1688783708,J012_L01_01_X,1,3.72,76.64,4.6,
J012,2023-07-08 02:35:09.016884,10.20.30.121,Vehicle-entry,2_1688783709,J012_L01_01_X,1,4.6,76.64,5.4,
J012,2023-07-08 02:35:13.018459,10.20.30.121,Vehicle-entry,3_1688783713,J012_L01_01_X,1,2.97,76.64,4.6,
J012,2023-07-08 02:35:13.044600,10.20.30.121,Vehicle-entry,10_1688783713,J012_L01_01_X,1,4.6,76.64,1.6,
J012,2023-07-08 02:35:13.044687,10.20.30.123,Vehicle-entry,2_1688783713,J012_L03_01_X,1,1.58,-102.39,1.6,
J012,2023-07-08 02:35:14.028486,10.20.30.121,Vehicle-entry,11_1688783714,J012_L01_01_X,1,0.0,76.64,4.6,
J012,2023-07-08 02:35:14.040343,10.20.30.123,Vehicle-entry,3_1688783714,J012_L03_01_X,1,3.67,-96.28,1.6,
J012,2023-07-08 02:35:14.050929,10.20.30.121,Vehicle-entry,13_1688783714,J012_L01_01_X,1,5.9,76.64,2.6,
J012,2023-07-08 02:35:15.079651,10.20.30.122,Vehicle-entry,53_1688783715,J012_L02_01_X,1,3.92,-14.69,2.6,
J012,2023-07-08 02:35:16.053320,10.20.30.123,Vehicle-entry,7_1688783716,J012_L03_01_X,1,0.85,-101.86,1.6,
J012,2023-07-08 02:35:18.037909,10.20.30.122,Vehicle-entry,51_1688783718,J012_L02_01_X,1,4.1,-14.69,14.0,
J012,2023-07-08 02:35:19.069602,10.20.30.123,Vehicle-entry,8_1688783719,J012_L03_01_X,1,3.65,-102.3,1.6,
J012,2023-07-08 02:35:20.059094,10.20.30.121,Vehicle-entry,7_1688783720,J012_L01_01_X,1,6.57,76.64,5.0,
J012,2023-07-08 02:35:21.069017,10.20.30.122,Vehicle-entry,55_1688783721,J012_L02_01_X,1,6.55,-14.69,1.6,
J012,2023-07-08 02:35:21.075621,10.20.30.121,Vehicle-entry,12_1688783721,J012_L01_01_X,1,4.82,76.64,2.6,
J012,2023-07-08 02:35:22.074834,10.20.30.121,Vehicle-entry,8_1688783722,J012_L01_01_X,1,6.65,76.64,9.0,
J012,2023-07-08 02:35:23.075170,10.20.30.121,Vehicle-entry,17_1688783723,J012_L01_01_X,1,6.3,76.64,5.6,
J012,2023-07-08 02:35:27.083321,10.20.30.121,Vehicle-entry,20_1688783727,J012_L01_01_X,1,5.65,76.64,2.6,
J012,2023-07-08 02:35:27.096782,10.20.30.121,Vehicle-entry,21_1688783727,J012_L01_01_X,1,10.62,76.64,8.8,
J012,2023-07-08 02:35:29.081429,10.20.30.121,Vehicle-entry,23_1688783729,J012_L01_01_X,1,3.9,76.64,1.6,
J012,2023-07-08 02:35:29.096487,10.20.30.122,Vehicle-entry,57_1688783729,J012_L02_01_X,1,5.15,-14.69,1.6,
J012,2023-07-08 02:35:32.077375,10.20.30.121,Vehicle-entry,19_1688783732,J012_L01_01_X,1,7.43,76.64,2.6,
J012,2023-07-08 02:35:34.084135,10.20.30.121,Vehicle-entry,18_1688783734,J012_L01_01_X,1,8.18,76.64,5.0,
J012,2023-07-08 02:35:36.128458,10.20.30.121,Vehicle-entry,24_1688783736,J012_L01_01_X,1,3.5,76.64,1.6,
J012,2023-07-08 02:35:37.132635,10.20.30.121,Vehicle-entry,25_1688783737,J012_L01_01_X,1,7.6,76.64,5.0,
J012,2023-07-08 02:35:44.128730,10.20.30.121,Vehicle-entry,26_1688783744,J012_L01_01_X,1,9.68,76.64,2.6,
J012,2023-07-08 02:35:49.145816,10.20.30.121,Vehicle-entry,29_1688783749,J012_L01_01_X,1,12.27,76.64,2.6,
J012,2023-07-08 02:35:52.150720,10.20.30.121,Vehicle-entry,32_1688783752,J012_L01_01_X,1,7.62,76.64,2.6,
J012,2023-07-08 02:35:54.132994,10.20.30.121,Vehicle-entry,31_1688783754,J012_L01_01_X,1,8.2,76.64,1.6,
J012,2023-07-08 02:36:00.226733,10.20.30.121,Vehicle-entry,36_1688783760,J012_L01_01_X,1,7.9,76.64,5.4,
J012,2023-07-08 02:36:03.238030,10.20.30.122,Vehicle-entry,63_1688783763,J012_L02_01_X,1,3.8,-14.69,4.6,
J012,2023-07-08 02:36:03.247873,10.20.30.121,Vehicle-entry,38_1688783763,J012_L01_01_X,1,7.07,76.64,2.6,
J012,2023-07-08 02:36:04.245164,10.20.30.121,Vehicle-entry,40_1688783764,J012_L01_01_X,1,8.6,76.64,2.6,
J012,2023-07-08 02:36:07.336636,10.20.30.121,Vehicle-entry,43_1688783767,J012_L01_01_X,1,5.65,76.64,6.0,
J012,2023-07-08 02:36:10.396827,10.20.30.121,Vehicle-entry,37_1688783770,J012_L01_01_X,1,6.85,76.64,4.6,
J012,2023-07-08 02:36:10.396827,10.20.30.121,Vehicle-entry,48_1688783770,J012_L01_01_X,1,7.32,76.64,1.6,
J012,2023-07-08 02:36:11.410043,10.20.30.121,Vehicle-entry,33_1688783771,J012_L01_01_X,1,6.0,76.64,5.0,
J012,2023-07-08 02:36:11.410043,10.20.30.121,Vehicle-entry,46_1688783771,J012_L01_01_X,1,9.15,76.64,2.6,
J012,2023-07-08 02:36:15.442755,10.20.30.121,Vehicle-entry,49_1688783775,J012_L01_01_X,1,8.2,76.64,2.6,
J012,2023-07-08 02:36:16.438891,10.20.30.121,Vehicle-entry,47_1688783776,J012_L01_01_X,1,8.65,76.64,4.6,
J012,2023-07-08 02:36:17.442038,10.20.30.122,Vehicle-entry,4_1688783777,J012_L02_01_X,1,1.38,-13.81,1.6,
J012,2023-07-08 02:36:17.463663,10.20.30.121,Vehicle-entry,42_1688783777,J012_L01_01_X,1,7.22,76.64,5.0,
J012,2023-07-08 02:36:23.428043,10.20.30.122,Vehicle-entry,6_1688783783,J012_L02_01_X,1,4.28,-14.69,2.6,
J012,2023-07-08 02:36:26.522089,10.20.30.122,Vehicle-entry,9_1688783787,J012_L02_01_X,1,1.23,-14.69,1.6,
J012,2023-07-08 02:36:26.533139,10.20.30.121,Vehicle-entry,52_1688783787,J012_L01_01_X,1,6.1,76.64,2.6,
J012,2023-07-08 02:36:28.535755,10.20.30.121,Vehicle-entry,55_1688783789,J012_L01_01_X,1,6.45,76.64,1.6,
J012,2023-07-08 02:36:29.526567,10.20.30.121,Vehicle-entry,54_1688783790,J012_L01_01_X,1,6.57,76.64,1.6,
J012,2023-07-08 02:36:30.527588,10.20.30.121,Vehicle-entry,45_1688783791,J012_L01_01_X,1,4.72,76.64,4.6,
J012,2023-07-08 02:36:31.550548,10.20.30.121,Vehicle-entry,58_1688783792,J012_L01_01_X,1,8.32,76.64,2.6,
J012,2023-07-08 02:36:32.528782,10.20.30.121,Vehicle-entry,57_1688783793,J012_L01_01_X,1,8.25,76.64,4.6,
J012,2023-07-08 02:36:32.538441,10.20.30.121,Vehicle-entry,63_1688783793,J012_L01_01_X,1,0.68,76.64,4.6,
J012,2023-07-08 02:36:33.531777,10.20.30.121,Vehicle-entry,59_1688783794,J012_L01_01_X,1,6.15,76.64,2.6,
J012,2023-07-08 02:36:33.539639,10.20.30.121,Vehicle-entry,0_1688783794,J012_L01_01_X,1,0.82,76.64,9.0,
